Statei,Action,Staten,xcmi,ycmi,xcmn,ycmn,thetai,thetan
5,2,4,2.2797792918e+02,2.2524930529e+02,2.2804015496e+02,2.2558690077e+02,-3.6809120809e-01,-1.0061524690e-01
4,1,6,2.2804015496e+02,2.2558690077e+02,2.2774687274e+02,2.2503590177e+02,-1.0061524690e-01,-8.4145765040e-01
6,0,2,2.2774687274e+02,2.2503590177e+02,2.2783492981e+02,2.2545294637e+02,-8.4145765040e-01,3.8838399040e-01
2,1,0,2.2783492981e+02,2.2545294637e+02,2.2777488436e+02,2.2602086931e+02,3.8838399040e-01,1.1259878960e+00
0,0,4,2.2777488436e+02,2.2602086931e+02,2.2779035637e+02,2.2561201845e+02,1.1259878960e+00,-8.2773842360e-02
4,2,5,2.2779035637e+02,2.2561201845e+02,2.2773369073e+02,2.2527331050e+02,-8.2773842360e-02,-3.5015311124e-01
5,2,4,2.2773369073e+02,2.2527331050e+02,2.2778985100e+02,2.2561196781e+02,-3.5015311124e-01,-8.2677150050e-02
4,1,6,2.2778985100e+02,2.2561196781e+02,2.2750649930e+02,2.2505579682e+02,-8.2677150050e-02,-8.2351955355e-01
6,1,4,2.2750649930e+02,2.2505579682e+02,2.2778961246e+02,2.2561251955e+02,-8.2351955355e-01,-8.2732921000e-02
4,0,0,2.2778961246e+02,2.2561251955e+02,2.2777431196e+02,2.2602065059e+02,-8.2732921000e-02,1.1260683377e+00
0,1,2,2.2777431196e+02,2.2602065059e+02,2.2783337276e+02,2.2545181172e+02,1.1260683377e+00,3.8840641872e-01
2,2,3,2.2783337276e+02,2.2545181172e+02,2.2790244012e+02,2.2511554172e+02,3.8840641872e-01,1.2100221361e-01
3,2,2,2.2790244012e+02,2.2511554172e+02,2.2783292055e+02,2.2545190341e+02,1.2100221361e-01,3.8840064736e-01
2,2,3,2.2783292055e+02,2.2545190341e+02,2.2790198597e+02,2.2511563301e+02,3.8840064736e-01,1.2099644225e-01
3,1,1,2.2790198597e+02,2.2511563301e+02,2.2759768900e+02,2.2566044523e+02,1.2099644225e-01,8.6171617052e-01
1,0,5,2.2759768900e+02,2.2566044523e+02,2.2769412449e+02,2.2524520212e+02,8.6171617052e-01,-3.6817018878e-01
5,2,4,2.2769412449e+02,2.2524520212e+02,2.2775637693e+02,2.2558279268e+02,-3.6817018878e-01,-1.0069422759e-01
4,2,5,2.2775637693e+02,2.2558279268e+02,2.2769365093e+02,2.2524515453e+02,-1.0069422759e-01,-3.6807349647e-01
5,1,7,2.2769365093e+02,2.2524515453e+02,2.2764535344e+02,2.2467624150e+02,-3.6807349647e-01,-1.1058061785e+00
7,1,5,2.2764535344e+02,2.2467624150e+02,2.2769326794e+02,2.2524583023e+02,-1.1058061785e+00,-3.6822655027e-01
5,1,7,2.2769326794e+02,2.2524583023e+02,2.2764488337e+02,2.2467692460e+02,-3.6822655027e-01,-1.1059592323e+00
7,1,5,2.2764488337e+02,2.2467692460e+02,2.2769288504e+02,2.2524650599e+02,-1.1059592323e+00,-3.6837960407e-01
5,0,1,2.2769288504e+02,2.2524650599e+02,2.2759691213e+02,2.2566107477e+02,-3.6837960407e-01,8.6140393373e-01
1,1,3,2.2759691213e+02,2.2566107477e+02,2.2790080422e+02,2.2511597367e+02,8.6140393373e-01,1.2077071089e-01
3,0,7,2.2790080422e+02,2.2511597367e+02,2.2790077910e+02,2.2470748134e+02,1.2077071089e-01,-1.0879696099e+00
7,0,3,2.2790077910e+02,2.2470748134e+02,2.2790086826e+02,2.2511626065e+02,-1.0879696099e+00,1.2085873209e-01
3,2,2,2.2790086826e+02,2.2511626065e+02,2.2783139695e+02,2.2545263231e+02,1.2085873209e-01,3.8825716584e-01
2,2,3,2.2783139695e+02,2.2545263231e+02,2.2790041412e+02,2.2511635200e+02,3.8825716584e-01,1.2085296073e-01
3,1,1,2.2790041412e+02,2.2511635200e+02,2.2759619532e+02,2.2566120788e+02,1.2085296073e-01,8.6157268900e-01
1,2,0,2.2759619532e+02,2.2566120788e+02,2.2754651677e+02,2.2600931185e+02,8.6157268900e-01,1.1415788607e+00
0,0,4,2.2754651677e+02,2.2600931185e+02,2.2756836102e+02,2.2560075189e+02,1.1415788607e+00,-6.7182877670e-02
4,1,6,2.2756836102e+02,2.2560075189e+02,2.2729366045e+02,2.2504025751e+02,-6.7182877670e-02,-8.0802528117e-01
6,1,4,2.2729366045e+02,2.2504025751e+02,2.2756811396e+02,2.2560129987e+02,-8.0802528117e-01,-6.7238648620e-02
4,1,6,2.2756811396e+02,2.2560129987e+02,2.2729338214e+02,2.2504082081e+02,-6.7238648620e-02,-8.0808105212e-01
6,1,4,2.2729338214e+02,2.2504082081e+02,2.2756786694e+02,2.2560184786e+02,-8.0808105212e-01,-6.7294419570e-02
4,2,5,2.2756786694e+02,2.2560184786e+02,2.2751645087e+02,2.2526230337e+02,-6.7294419570e-02,-3.3467368845e-01
5,1,7,2.2751645087e+02,2.2526230337e+02,2.2748717837e+02,2.2469209481e+02,-3.3467368845e-01,-1.0724063705e+00
7,0,3,2.2748717837e+02,2.2469209481e+02,2.2748090585e+02,2.2510082599e+02,-1.0724063705e+00,1.3642197155e-01
3,1,1,2.2748090585e+02,2.2510082599e+02,2.2716824140e+02,2.2564087964e+02,1.3642197155e-01,8.7714169982e-01
1,2,0,2.2716824140e+02,2.2564087964e+02,2.2711314945e+02,2.2598816801e+02,8.7714169982e-01,1.1571478715e+00
0,0,4,2.2711314945e+02,2.2598816801e+02,2.2714135167e+02,2.2557999765e+02,1.1571478715e+00,-5.1613866850e-02
4,2,5,2.2714135167e+02,2.2557999765e+02,2.2709526596e+02,2.2523968870e+02,-5.1613866850e-02,-3.1899313573e-01
5,2,4,2.2709526596e+02,2.2523968870e+02,2.2714084812e+02,2.2557993129e+02,-3.1899313573e-01,-5.1517174540e-02
4,2,5,2.2714084812e+02,2.2557993129e+02,2.2709479531e+02,2.2523961789e+02,-5.1517174540e-02,-3.1889644342e-01
5,2,4,2.2709479531e+02,2.2523961789e+02,2.2714034458e+02,2.2557986488e+02,-3.1889644342e-01,-5.1420482230e-02
4,1,6,2.2714034458e+02,2.2557986488e+02,2.2687451250e+02,2.2501511036e+02,-5.1420482230e-02,-7.9226288573e-01
6,2,7,2.2687451250e+02,2.2501511036e+02,2.2684875081e+02,2.2466469817e+02,-7.9226288573e-01,-1.0721449087e+00
7,1,5,2.2684875081e+02,2.2466469817e+02,2.2687746870e+02,2.2523557680e+02,-1.0721449087e+00,-3.3456528048e-01
5,1,7,2.2687746870e+02,2.2523557680e+02,2.2684825801e+02,2.2466536506e+02,-3.3456528048e-01,-1.0722979625e+00
7,2,6,2.2684825801e+02,2.2466536506e+02,2.2687360586e+02,2.2501532120e+02,-1.0722979625e+00,-7.9246693336e-01
6,0,2,2.2687360586e+02,2.2501532120e+02,2.2694113414e+02,2.2543617768e+02,-7.9246693336e-01,4.3737470744e-01
2,2,3,2.2694113414e+02,2.2543617768e+02,2.2702657870e+02,2.2510369153e+02,4.3737470744e-01,1.6997050233e-01
3,2,2,2.2702657870e+02,2.2510369153e+02,2.2694067798e+02,2.2543624712e+02,1.6997050233e-01,4.3736893608e-01
2,1,0,2.2694067798e+02,2.2543624712e+02,2.2685289601e+02,2.2600054868e+02,4.3736893608e-01,1.1749728417e+00
0,1,2,2.2685289601e+02,2.2600054868e+02,2.2693969389e+02,2.2543527709e+02,1.1749728417e+00,4.3731092274e-01
2,1,0,2.2693969389e+02,2.2543527709e+02,2.2685194466e+02,2.2599958374e+02,4.3731092274e-01,1.1749148284e+00
0,1,2,2.2685194466e+02,2.2599958374e+02,2.2693870975e+02,2.2543430712e+02,1.1749148284e+00,4.3725290940e-01
2,2,3,2.2693870975e+02,2.2543430712e+02,2.2702411381e+02,2.2510181056e+02,4.3725290940e-01,1.6984870429e-01
3,0,7,2.2702411381e+02,2.2510181056e+02,2.2704412867e+02,2.2469380887e+02,1.6984870429e-01,-1.0388916165e+00
7,0,3,2.2704412867e+02,2.2469380887e+02,2.2702416370e+02,2.2510210034e+02,-1.0388916165e+00,1.6993672549e-01
3,0,7,2.2702416370e+02,2.2510210034e+02,2.2704421447e+02,2.2469410041e+02,1.6993672549e-01,-1.0388035953e+00
7,0,3,2.2704421447e+02,2.2469410041e+02,2.2702421356e+02,2.2510239012e+02,-1.0388035953e+00,1.7002474669e-01
3,1,1,2.2702421356e+02,2.2510239012e+02,2.2669358173e+02,2.2563163448e+02,1.7002474669e-01,9.1074447496e-01
1,2,0,2.2669358173e+02,2.2563163448e+02,2.2662685323e+02,2.2597687591e+02,9.1074447496e-01,1.1907506467e+00
0,1,2,2.2662685323e+02,2.2597687591e+02,2.2672255868e+02,2.2541304409e+02,1.1907506467e+00,4.5308872771e-01
2,1,0,2.2672255868e+02,2.2541304409e+02,2.2662591722e+02,2.2597589608e+02,4.5308872771e-01,1.1906926333e+00
0,2,1,2.2662591722e+02,2.2597589608e+02,2.2669213879e+02,2.2563122078e+02,1.1906926333e+00,9.1083758379e-01
1,2,0,2.2669213879e+02,2.2563122078e+02,2.2662537814e+02,2.2597645599e+02,9.1083758379e-01,1.1908437555e+00
0,2,1,2.2662537814e+02,2.2597645599e+02,2.2669165179e+02,2.2563179071e+02,1.1908437555e+00,9.1098870596e-01
1,1,3,2.2669165179e+02,2.2563179071e+02,2.2702218801e+02,2.2510242182e+02,9.1098870596e-01,1.7035548312e-01
3,0,7,2.2702218801e+02,2.2510242182e+02,2.2704240963e+02,2.2469443032e+02,1.7035548312e-01,-1.0383848377e+00
7,1,5,2.2704240963e+02,2.2469443032e+02,2.2705184191e+02,2.2526595298e+02,-1.0383848377e+00,-3.0080520948e-01
5,1,7,2.2705184191e+02,2.2526595298e+02,2.2704189460e+02,2.2469508020e+02,-3.0080520948e-01,-1.0385378915e+00
7,2,6,2.2704189460e+02,2.2469508020e+02,2.2705541571e+02,2.2504569251e+02,-1.0385378915e+00,-7.5870686236e-01
6,1,4,2.2705541571e+02,2.2504569251e+02,2.2730187700e+02,2.2561958282e+02,-7.5870686236e-01,-1.7920229810e-02
4,0,0,2.2730187700e+02,2.2561958282e+02,2.2726017507e+02,2.2602586598e+02,-1.7920229810e-02,1.1908810289e+00
0,0,4,2.2726017507e+02,2.2602586598e+02,2.2730212751e+02,2.2561887900e+02,1.1908810289e+00,-1.7880709510e-02
4,1,6,2.2730212751e+02,2.2561887900e+02,2.2705538312e+02,2.2504552782e+02,-1.7880709510e-02,-7.5872311301e-01
6,2,7,2.2705538312e+02,2.2504552782e+02,2.2704138646e+02,2.2469444883e+02,-7.5872311301e-01,-1.0386051360e+00
7,1,5,2.2704138646e+02,2.2469444883e+02,2.2705094465e+02,2.2526596940e+02,-1.0386051360e+00,-3.0102550776e-01
5,0,1,2.2705094465e+02,2.2526596940e+02,2.2692728756e+02,2.2567313889e+02,-3.0102550776e-01,9.2875803004e-01
1,0,5,2.2692728756e+02,2.2567313889e+02,2.2705132422e+02,2.2526528898e+02,9.2875803004e-01,-3.0112832926e-01
5,1,7,2.2705132422e+02,2.2526528898e+02,2.2704119246e+02,2.2469441944e+02,-3.0112832926e-01,-1.0388610113e+00
7,0,3,2.2704119246e+02,2.2469441944e+02,2.2702121499e+02,2.2510271031e+02,-1.0388610113e+00,1.6996733074e-01
3,1,1,2.2702121499e+02,2.2510271031e+02,2.2669061355e+02,2.2563197364e+02,1.6996733074e-01,9.1068705901e-01
1,0,5,2.2669061355e+02,2.2563197364e+02,2.2680726012e+02,2.2522194899e+02,9.1068705901e-01,-3.1919930029e-01
5,2,4,2.2680726012e+02,2.2522194899e+02,2.2685291244e+02,2.2556218218e+02,-3.1919930029e-01,-5.1723339100e-02
4,0,0,2.2685291244e+02,2.2556218218e+02,2.2682496535e+02,2.2596964262e+02,-5.1723339100e-02,1.1570779196e+00
0,1,2,2.2682496535e+02,2.2596964262e+02,2.2690163438e+02,2.2540290837e+02,1.1570779196e+00,4.1941600062e-01
2,1,0,2.2690163438e+02,2.2540290837e+02,2.2682399688e+02,2.2596869486e+02,4.1941600062e-01,1.1570199063e+00
0,2,1,2.2682399688e+02,2.2596869486e+02,2.2687857694e+02,2.2562198551e+02,1.1570199063e+00,8.7716485670e-01
1,0,5,2.2687857694e+02,2.2562198551e+02,2.2698141563e+02,2.2520828170e+02,8.7716485670e-01,-3.5272150260e-01
5,1,7,2.2698141563e+02,2.2520828170e+02,2.2694185743e+02,2.2463869427e+02,-3.5272150260e-01,-1.0904541846e+00
7,0,3,2.2694185743e+02,2.2463869427e+02,2.2694296223e+02,2.2504747209e+02,-1.0904541846e+00,1.1837415740e-01
3,2,2,2.2694296223e+02,2.2504747209e+02,2.2687432687e+02,2.2538401532e+02,1.1837415740e-01,3.8577259115e-01
2,1,0,2.2687432687e+02,2.2538401532e+02,2.2681576470e+02,2.2595209313e+02,3.8577259115e-01,1.1233764968e+00
0,2,1,2.2681576470e+02,2.2595209313e+02,2.2685865159e+02,2.2560374407e+02,1.1233764968e+00,8.4352144723e-01
1,1,3,2.2685865159e+02,2.2560374407e+02,2.2715274785e+02,2.2505329606e+02,8.4352144723e-01,1.0288822439e-01
3,0,7,2.2715274785e+02,2.2505329606e+02,2.2714541827e+02,2.2464486950e+02,1.0288822439e-01,-1.1058520964e+00
7,1,5,2.2714541827e+02,2.2464486950e+02,2.2719335892e+02,2.2521445603e+02,-1.1058520964e+00,-3.6827246821e-01
5,2,4,2.2719335892e+02,2.2521445603e+02,2.2725564589e+02,2.2555204022e+02,-3.6827246821e-01,-1.0079650702e-01
4,1,6,2.2725564589e+02,2.2555204022e+02,2.2696226379e+02,2.2500109440e+02,-1.0079650702e-01,-8.4163891052e-01
6,2,7,2.2696226379e+02,2.2500109440e+02,2.2691923856e+02,2.2465238076e+02,-8.4163891052e-01,-1.1215209335e+00
7,1,5,2.2691923856e+02,2.2465238076e+02,2.2697609772e+02,2.2522114623e+02,-1.1215209335e+00,-3.8394130527e-01
5,2,4,2.2697609772e+02,2.2522114623e+02,2.2704366638e+02,2.2555771306e+02,-3.8394130527e-01,-1.1646534408e-01
4,0,0,2.2704366638e+02,2.2555771306e+02,2.2704213922e+02,2.2596612795e+02,-1.1646534408e-01,1.0923359146e+00
0,1,2,2.2704213922e+02,2.2596612795e+02,2.2708198175e+02,2.2539562079e+02,1.0923359146e+00,3.5467399564e-01
2,0,6,2.2708198175e+02,2.2539562079e+02,2.2698044988e+02,2.2498197670e+02,3.5467399564e-01,-8.7506383516e-01
6,1,4,2.2698044988e+02,2.2498197670e+02,2.2729187020e+02,2.2552337364e+02,-8.7506383516e-01,-1.3427720261e-01
4,1,6,2.2729187020e+02,2.2552337364e+02,2.2698020992e+02,2.2498255738e+02,-1.3427720261e-01,-8.7511960611e-01
6,0,2,2.2698020992e+02,2.2498255738e+02,2.2708225299e+02,2.2539640210e+02,-8.7511960611e-01,3.5472203469e-01
2,2,3,2.2708225299e+02,2.2539640210e+02,2.2713995627e+02,2.2505799681e+02,3.5472203469e-01,8.7317829580e-02
3,0,7,2.2713995627e+02,2.2505799681e+02,2.2712626848e+02,2.2464973387e+02,8.7317829580e-02,-1.1214224912e+00
7,0,3,2.2712626848e+02,2.2464973387e+02,2.2714002988e+02,2.2505828149e+02,-1.1214224912e+00,8.7405850780e-02
3,1,1,2.2714002988e+02,2.2505828149e+02,2.2685420169e+02,2.2561300596e+02,8.7405850780e-02,8.2812557905e-01
1,2,0,2.2685420169e+02,2.2561300596e+02,2.2681619182e+02,2.2596257653e+02,8.2812557905e-01,1.1081317508e+00
0,2,1,2.2681619182e+02,2.2596257653e+02,2.2685376344e+02,2.2561361417e+02,1.1081317508e+00,8.2827670122e-01
1,0,5,2.2685376344e+02,2.2561361417e+02,2.2693626210e+02,2.2519537906e+02,8.2827670122e-01,-4.0160965808e-01
5,0,1,2.2693626210e+02,2.2519537906e+02,2.2685411578e+02,2.2561290757e+02,-4.0160965808e-01,8.2817387972e-01
1,2,0,2.2685411578e+02,2.2561290757e+02,2.2681608903e+02,2.2596247630e+02,8.2817387972e-01,1.1081800514e+00
0,0,4,2.2681608903e+02,2.2596247630e+02,2.2682427822e+02,2.2555341476e+02,1.1081800514e+00,-1.0058168695e-01
4,1,6,2.2682427822e+02,2.2555341476e+02,2.2653101448e+02,2.2500240592e+02,-1.0058168695e-01,-8.4142409045e-01
6,1,4,2.2653101448e+02,2.2500240592e+02,2.2682404960e+02,2.2555397068e+02,-8.4142409045e-01,-1.0063745790e-01
4,0,0,2.2682404960e+02,2.2555397068e+02,2.2681605856e+02,2.2596231024e+02,-1.0063745790e-01,1.1081638008e+00
0,1,2,2.2681605856e+02,2.2596231024e+02,2.2686492564e+02,2.2539250514e+02,1.1081638008e+00,3.7050188182e-01
2,2,3,2.2686492564e+02,2.2539250514e+02,2.2692796149e+02,2.2505505249e+02,3.7050188182e-01,1.0309767671e-01
3,0,7,2.2692796149e+02,2.2505505249e+02,2.2692071746e+02,2.2464662440e+02,1.0309767671e-01,-1.1056426441e+00
7,1,5,2.2692071746e+02,2.2464662440e+02,2.2696853881e+02,2.2521622096e+02,-1.1056426441e+00,-3.6806301589e-01
5,0,1,2.2696853881e+02,2.2521622096e+02,2.2687243465e+02,2.2563075933e+02,-3.6806301589e-01,8.6172052191e-01
1,2,0,2.2687243465e+02,2.2563075933e+02,2.2682270464e+02,2.2597885596e+02,8.6172052191e-01,1.1417266936e+00
0,1,2,2.2682270464e+02,2.2597885596e+02,2.2689066492e+02,2.2541101158e+02,1.1417266936e+00,4.0406477466e-01
2,2,3,2.2689066492e+02,2.2541101158e+02,2.2696498903e+02,2.2507586424e+02,4.0406477466e-01,1.3666056955e-01
3,0,7,2.2696498903e+02,2.2507586424e+02,2.2697145454e+02,2.2466742308e+02,1.3666056955e-01,-1.0720797513e+00
7,0,3,2.2697145454e+02,2.2466742308e+02,2.2696504851e+02,2.2507615220e+02,-1.0720797513e+00,1.3674859075e-01
3,1,1,2.2696504851e+02,2.2507615220e+02,2.2665220769e+02,2.2561610369e+02,1.3674859075e-01,8.7746831902e-01
1,2,0,2.2665220769e+02,2.2561610369e+02,2.2659700231e+02,2.2596337405e+02,8.7746831902e-01,1.1574744907e+00
0,0,4,2.2659700231e+02,2.2596337405e+02,2.2662533785e+02,2.2555521292e+02,1.1574744907e+00,-5.1287247650e-02
4,2,5,2.2662533785e+02,2.2555521292e+02,2.2657936328e+02,2.2521488894e+02,-5.1287247650e-02,-3.1866651653e-01
5,2,4,2.2657936328e+02,2.2521488894e+02,2.2662483432e+02,2.2555514640e+02,-3.1866651653e-01,-5.1190555340e-02
4,1,6,2.2662483432e+02,2.2555514640e+02,2.2635913210e+02,2.2499033078e+02,-5.1190555340e-02,-7.9203295884e-01
6,2,7,2.2635913210e+02,2.2499033078e+02,2.2633345098e+02,2.2463991267e+02,-7.9203295884e-01,-1.0719149818e+00
7,0,3,2.2633345098e+02,2.2463991267e+02,2.2632697760e+02,2.2504864073e+02,-1.0719149818e+00,1.3691336021e-01
3,0,7,2.2632697760e+02,2.2504864073e+02,2.2633354636e+02,2.2464020122e+02,1.3691336021e-01,-1.0718269606e+00
7,1,5,2.2633354636e+02,2.2464020122e+02,2.2636208274e+02,2.2521108895e+02,-1.0718269606e+00,-3.3424733239e-01
5,2,4,2.2636208274e+02,2.2521108895e+02,2.2641284953e+02,2.2555059666e+02,-3.3424733239e-01,-6.6771371200e-02
4,0,0,2.2641284953e+02,2.2555059666e+02,2.2639103685e+02,2.2595843150e+02,-6.6771371200e-02,1.1420298875e+00
0,0,4,2.2639103685e+02,2.2595843150e+02,2.2641306537e+02,2.2554988144e+02,1.1420298875e+00,-6.6731850900e-02
4,1,6,2.2641306537e+02,2.2554988144e+02,2.2613861762e+02,2.2498926321e+02,-6.6731850900e-02,-8.0757425440e-01
6,2,7,2.2613861762e+02,2.2498926321e+02,2.2610749387e+02,2.2463928653e+02,-8.0757425440e-01,-1.0874562774e+00
7,2,6,2.2610749387e+02,2.2463928653e+02,2.2613814334e+02,2.2498881825e+02,-1.0874562774e+00,-8.0762524823e-01
6,2,7,2.2613814334e+02,2.2498881825e+02,2.2610700174e+02,2.2463884315e+02,-8.0762524823e-01,-1.0875072712e+00
7,0,3,2.2610700174e+02,2.2463884315e+02,2.2610690191e+02,2.2504762245e+02,-1.0875072712e+00,1.2132107082e-01
3,0,7,2.2610690191e+02,2.2504762245e+02,2.2610710161e+02,2.2463913017e+02,1.2132107082e-01,-1.0874192500e+00
7,1,5,2.2610710161e+02,2.2463913017e+02,2.2614453561e+02,2.2520950358e+02,-1.0874192500e+00,-3.4983962178e-01
5,0,1,2.2614453561e+02,2.2520950358e+02,2.2604089354e+02,2.2562222187e+02,-3.4983962178e-01,8.7994391602e-01
1,1,3,2.2604089354e+02,2.2562222187e+02,2.2635483898e+02,2.2508284828e+02,8.7994391602e-01,1.3931069318e-01
3,1,1,2.2635483898e+02,2.2508284828e+02,2.2604061577e+02,2.2562199647e+02,1.3931069318e-01,8.8003042145e-01
1,2,0,2.2604061577e+02,2.2562199647e+02,2.2598452083e+02,2.2596912425e+02,8.8003042145e-01,1.1600365932e+00
0,1,2,2.2598452083e+02,2.2596912425e+02,2.2606286631e+02,2.2540261933e+02,1.1600365932e+00,4.2237467420e-01
2,2,3,2.2606286631e+02,2.2540261933e+02,2.2614331414e+02,2.2506888896e+02,4.2237467420e-01,1.5497046909e-01
3,2,2,2.2614331414e+02,2.2506888896e+02,2.2606241125e+02,2.2540269560e+02,1.5497046909e-01,4.2236890284e-01
2,0,6,2.2606241125e+02,2.2540269560e+02,2.2598909214e+02,2.2498313100e+02,4.2236890284e-01,-8.0736892796e-01
6,0,2,2.2598909214e+02,2.2498313100e+02,2.2606288430e+02,2.2540293448e+02,-8.0736892796e-01,4.2247271284e-01
2,1,0,2.2606288430e+02,2.2540293448e+02,2.2598351772e+02,2.2596848100e+02,4.2247271284e-01,1.1600766185e+00
0,1,2,2.2598351772e+02,2.2596848100e+02,2.2606188587e+02,2.2540197921e+02,1.1600766185e+00,4.2241469950e-01
2,1,0,2.2606188587e+02,2.2540197921e+02,2.2598255210e+02,2.2596753034e+02,4.2241469950e-01,1.1600186051e+00
0,1,2,2.2598255210e+02,2.2596753034e+02,2.2606088739e+02,2.2540102400e+02,1.1600186051e+00,4.2235668616e-01
2,0,6,2.2606088739e+02,2.2540102400e+02,2.2598756316e+02,2.2498146029e+02,4.2235668616e-01,-8.0738114464e-01
6,1,4,2.2598756316e+02,2.2498146029e+02,2.2626165522e+02,2.2554267932e+02,-8.0738114464e-01,-6.6594512090e-02
4,2,5,2.2626165522e+02,2.2554267932e+02,2.2621047682e+02,2.2520309893e+02,-6.6594512090e-02,-3.3397378097e-01
5,0,1,2.2621047682e+02,2.2520309893e+02,2.2610029995e+02,2.2561412098e+02,-3.3397378097e-01,8.9580975683e-01
1,2,0,2.2610029995e+02,2.2561412098e+02,2.2603873478e+02,2.2596032044e+02,8.9580975683e-01,1.1758159286e+00
0,1,2,2.2603873478e+02,2.2596032044e+02,2.2612600920e+02,2.2539512223e+02,1.1758159286e+00,4.3815400958e-01
2,0,6,2.2612600920e+02,2.2539512223e+02,2.2605932183e+02,2.2497445259e+02,4.3815400958e-01,-7.9158382122e-01
6,2,7,2.2605932183e+02,2.2497445259e+02,2.2603379810e+02,2.2462402298e+02,-7.9158382122e-01,-1.0714658442e+00
7,0,3,2.2603379810e+02,2.2462402298e+02,2.2602714115e+02,2.2503274809e+02,-1.0714658442e+00,1.3736249783e-01
3,2,2,2.2602714115e+02,2.2503274809e+02,2.2595212815e+02,2.2536792745e+02,1.3736249783e-01,4.0476093158e-01
2,0,6,2.2595212815e+02,2.2536792745e+02,2.2587143311e+02,2.2494971882e+02,4.0476093158e-01,-8.2497689922e-01
6,2,7,2.2587143311e+02,2.2494971882e+02,2.2583422386e+02,2.2460033674e+02,-8.2497689922e-01,-1.1048589222e+00
7,2,6,2.2583422386e+02,2.2460033674e+02,2.2587095116e+02,2.2494928217e+02,-1.1048589222e+00,-8.2502789305e-01
6,2,7,2.2587095116e+02,2.2494928217e+02,2.2583372409e+02,2.2459990198e+02,-8.2502789305e-01,-1.1049099160e+00
7,0,3,2.2583372409e+02,2.2459990198e+02,2.2584073775e+02,2.2500862113e+02,-1.1049099160e+00,1.0391842600e-01
3,2,2,2.2584073775e+02,2.2500862113e+02,2.2577697437e+02,2.2534612133e+02,1.0391842600e-01,3.7131685975e-01
2,2,3,2.2577697437e+02,2.2534612133e+02,2.2584028522e+02,2.2500872016e+02,3.7131685975e-01,1.0391265464e-01
3,1,1,2.2584028522e+02,2.2500872016e+02,2.2554533966e+02,2.2555865117e+02,1.0391265464e-01,8.4463238291e-01
1,2,0,2.2554533966e+02,2.2555865117e+02,2.2550156494e+02,2.2590754672e+02,8.4463238291e-01,1.1246385546e+00
0,1,2,2.2550156494e+02,2.2590754672e+02,2.2555981237e+02,2.2533862399e+02,1.1246385546e+00,3.8697663566e-01
2,0,6,2.2555981237e+02,2.2533862399e+02,2.2547169294e+02,2.2492191651e+02,3.8697663566e-01,-8.4276119514e-01
6,2,7,2.2547169294e+02,2.2492191651e+02,2.2542827638e+02,2.2457325138e+02,-8.4276119514e-01,-1.1226432181e+00
7,0,3,2.2542827638e+02,2.2457325138e+02,2.2544253650e+02,2.2498178189e+02,-1.1226432181e+00,8.6185123910e-02
3,1,1,2.2544253650e+02,2.2498178189e+02,2.2515738569e+02,2.2553685487e+02,8.6185123910e-02,8.2690485218e-01
1,1,3,2.2515738569e+02,2.2553685487e+02,2.2544229519e+02,2.2498159621e+02,8.2690485218e-01,8.6271629340e-02
3,0,7,2.2544229519e+02,2.2498159621e+02,2.2542818028e+02,2.2457334782e+02,8.6271629340e-02,-1.1224686915e+00
7,2,6,2.2542818028e+02,2.2457334782e+02,2.2547104642e+02,2.2492159242e+02,-1.1224686915e+00,-8.4263766234e-01
6,0,2,2.2547104642e+02,2.2492159242e+02,2.2555959555e+02,2.2533853282e+02,-8.4263766234e-01,3.8720397846e-01
2,1,0,2.2555959555e+02,2.2533853282e+02,2.2550022030e+02,2.2590652622e+02,3.8720397846e-01,1.1248078841e+00
0,1,2,2.2550022030e+02,2.2590652622e+02,2.2555856406e+02,2.2533761335e+02,1.1248078841e+00,3.8714596512e-01
2,2,3,2.2555856406e+02,2.2533761335e+02,2.2562720751e+02,2.2500125657e+02,3.8714596512e-01,1.1974176001e-01
3,1,1,2.2562720751e+02,2.2500125657e+02,2.2532359435e+02,2.2554645015e+02,1.1974176001e-01,8.6046148828e-01
1,2,0,2.2532359435e+02,2.2554645015e+02,2.2527430264e+02,2.2589460911e+02,8.6046148828e-01,1.1404676600e+00
0,2,1,2.2527430264e+02,2.2589460911e+02,2.2532313667e+02,2.2554704388e+02,1.1404676600e+00,8.6061261045e-01
1,2,0,2.2532313667e+02,2.2554704388e+02,2.2527379235e+02,2.2589519539e+02,8.6061261045e-01,1.1406187822e+00
0,1,2,2.2527379235e+02,2.2589519539e+02,2.2534112346e+02,2.2532727606e+02,1.1406187822e+00,4.0295686320e-01
2,0,6,2.2534112346e+02,2.2532727606e+02,2.2525967408e+02,2.2490921368e+02,4.0295686320e-01,-8.2678096760e-01
6,0,2,2.2525967408e+02,2.2490921368e+02,2.2534160106e+02,2.2532750570e+02,-8.2678096760e-01,4.0306067320e-01
2,1,0,2.2534160106e+02,2.2532750570e+02,2.2527322715e+02,2.2589448624e+02,4.0306067320e-01,1.1406645788e+00
0,0,4,2.2527322715e+02,2.2589448624e+02,2.2529469786e+02,2.2548590648e+02,1.1406645788e+00,-6.8097159560e-02
4,0,0,2.2529469786e+02,2.2548590648e+02,2.2527342590e+02,2.2589376989e+02,-6.8097159560e-02,1.1407040991e+00
